DATAFLOW,BUILDINGS: Buildings,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_BUILDINGS_2: Note Buildings 2,NOTE_BUILDINGS_1: Note Buildings 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1975,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1976,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1977,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1978,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1979,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1980,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1981,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1982,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1983,22,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1984,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1985,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1986,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1987,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1988,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1989,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1990,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1991,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1992,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1993,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1994,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1995,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1996,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1997,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1998,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,1999,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2000,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2001,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2002,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2003,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2004,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2005,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2006,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2007,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2008,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2009,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2010,17,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2011,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2012,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2013,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2014,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2015,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2016,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2017,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2018,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL05: Commercial buildings,A: Annual,2019,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1970,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1971,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1972,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1973,12,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1974,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1975,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1976,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1977,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1978,13,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1979,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1980,11,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1981,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1982,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1983,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1984,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1985,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1986,17,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1987,16,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1988,17,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1989,29,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1990,16,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1991,19,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1992,27,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1993,19,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1994,12,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1995,20,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1996,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1997,15,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1998,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,1999,20,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL06: Industrial buildings,A: Annual,2000,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
